10298;Tampa Red 0,9L CBO_RFSCWC1135;Un;17,2;Cambro;0;0;null;10298;0;0
10299;Rolito Aluminio 30x100m MLO;Un;33,4;Mello;0;0;null;10299;0;0
103;Pa Lixo Galvanizada Cabo 20cm Madeira VIE_3600;Un;7,5;Viel;0;0;null;103;0;0
10302;Tigela Red Orie Udonbati 16,5x7,5cm 1100ml ATC_929;Un;20,6;Arte Charao Oriental;0;0;null;10302;0;0
10303;Copinho Red Oriental Calice 4,5x6cm 60ml ATC_714;Un;5,8;Arte Charao Oriental;0;0;null;10303;0;0
10304;Apoio P/ Hashi Hashioki 5,4x1,8x2,2cm ATC_955;Un;5,8;Arte Charao Oriental;0;0;null;10304;0;0
10305;Apoio P/ Hashi Hashioki 6,5x2,0x1,6cm ATC_956;Un;5,8;Arte Charao Oriental;0;0;null;10305;0;0
10307;Copo Saque Quad Massu Gde 8x5cm 90ml Creme ATC_754;Un;9,4;Arte Charao Oriental;0;0;null;10307;0;0
10308;Copo Saque Quad Massu Peq 6x4cm 60ml Creme ATC_754;Un;14,1;Arte Charao Oriental;0;0;null;10308;0;0
10309;Pires Saque Quad Ukezara Gde 12cm Creme ATC_709;Un;6,6;Arte Charao Oriental;0;0;null;10309;0;0
10310;Pires Saque Quad Ukezara Gde 10cm Creme ATC_708;Un;4,4;Arte Charao Oriental;0;0;null;10310;0;0
10311;Forma Torta F/F 12x5cm POP;Un;10,5;Evolucao;0;0;null;10311;0;0
10312;Forma Torta F/F 14x5cm POP;Un;13,4;Evolucao;0;0;null;10312;0;0
10313;Forma Torta F/F 16x5cm POP;Un;16,3;Evolucao;0;0;null;10313;0;0
10314;Forma Torta F/F 18x5cm POP;Un;17,9;Evolucao;0;0;null;10314;0;0
10315;Forma Torta F/F 20x5cm POP;Un;21,2;Evolucao;0;0;null;10315;0;0
10316;Forma Torta F/F 22x5cm POP;Un;24,2;Evolucao;0;0;null;10316;0;0
10317;Forma Torta F/F 24x5cm POP;Un;30;Evolucao;0;0;null;10317;0;0
10318;Forma Torta F/F 26x5cm POP;Un;34,5;Evolucao;0;0;null;10318;0;0
10319;Forma Torta F/F 28x6cm POP;Un;39,5;Evolucao;0;0;null;10319;0;0
